Date	Time (UTC)	TTF	Lat	Long	SAT´s	2D/3D	Alt	H-DOP	Temp	X	Y	
2015-07-25	16:00:00	43	44.8610483	 6.3111417	9	3D	  2976	1.0	 15	 11	  3
2015-07-25	12:00:00	45	44.8623650	 6.3099167	5	3D	  3101	1.6	 17	 11	  7
2015-07-25	07:00:00	67	44.8609900	 6.3090400	7	3D	  2895	1.4	 12	 17	 14
2015-07-24	22:00:00	44	44.8578467	 6.3118467	7	3D	  2828	1.3	 20	  0	  0
2015-07-24	16:00:00		GPS Time Out				     0	0.0	 17	 19	  8
2015-07-24	12:00:00	44	44.8636500	 6.3092350	6	3D	  3051	1.4	 17	  7	  6
2015-07-24	07:00:00	44	44.8616383	 6.3108700	7	3D	  3037	1.4	 16	 24	 13
2015-07-23	22:00:00	43	44.8578250	 6.3117500	7	3D	  2838	1.2	 16	  0	  0
2015-07-23	16:00:00	43	44.8634000	 6.3085350	8	3D	  2997	1.1	 28	  0	  3
2015-07-23	12:00:00	44	44.8654483	 6.3065067	5	3D	  3039	1.5	 26	  0	  0
2015-07-23	07:00:00	44	44.8641100	 6.3061800	8	3D	  2874	1.4	 15	  8	  4
2015-07-22	22:00:00	44	44.8554900	 6.3064883	7	3D	  2553	1.2	 16	  4	  5
2015-07-22	16:00:00	43	44.8615717	 6.3066017	7	3D	  2802	1.2	 15	 17	 12
2015-07-22	12:00:00	43	44.8671667	 6.3065800	4	3D	  3109	2.0	 30	  1	  0
2015-07-22	07:00:00	43	44.8614933	 6.3100367	8	3D	  2987	0.9	 17	  0	  0
2015-07-21	22:00:00	43	44.8578650	 6.3118250	8	3D	  2821	1.2	 20	  1	  4
2015-07-21	16:00:00	44	44.8596483	 6.3092800	6	3D	  2749	1.6	 15	  4	  4
2015-07-21	12:00:00	44	44.8636400	 6.3089117	4	3D	  3038	2.1	 29	  0	  0
2015-07-21	07:00:00	44	44.8618050	 6.3104783	6	3D	  3027	1.7	 15	 15	 11
2015-07-20	22:00:00	44	44.8595733	 6.3122083	8	3D	  2967	1.2	 20	  3	  0
2015-07-20	16:00:00	43	44.8648183	 6.3084100	8	3D	  3029	1.1	 18	 20	 17
2015-07-20	12:00:00	43	44.8660200	 6.3078117	5	3D	  3136	1.9	 31	  1	  1
2015-07-20	07:00:00	44	44.8660533	 6.3076950	7	3D	  3114	1.3	 16	 16	  5
2015-07-19	22:00:00	44	44.8612450	 6.3058917	8	3D	  2783	1.2	 22	 15	 10
2015-07-19	16:00:00	44	44.8592950	 6.3103483	6	3D	  2740	1.7	 21	  3	  7
2015-07-19	12:00:00	43	44.8630883	 6.3092167	5	3D	  3033	1.7	 23	 18	  8
2015-07-19	07:00:00	43	44.8627000	 6.3093000	6	3D	  2983	1.6	 14	 20	  8
2015-07-18	22:00:00		GPS Time Out				     0	0.0	 20	  9	  8
2015-07-18	16:00:00	43	44.8563150	 6.3150317	7	3D	  2930	1.2	 16	 14	 11
2015-07-18	12:00:00	43	44.8594133	 6.3159583	5	3D	  3110	3.6	 30	  1	  0
2015-07-18	07:00:00	43	44.8577850	 6.3157667	7	3D	  3014	1.3	 17	 20	 15
2015-07-17	22:00:00	44	44.8546717	 6.3122017	7	3D	  2688	1.4	 19	 13	  8
2015-07-17	16:00:00	44	44.8644000	 6.3076767	7	3D	  2956	1.3	 19	 17	 10
2015-07-17	12:00:00	79	44.8666983	 6.3070383	6	3D	  3130	1.3	 20	  5	  9
2015-07-17	07:00:00	44	44.8628667	 6.3105817	7	3D	  3081	1.3	 17	 20	 12
2015-07-16	22:00:00	44	44.8595800	 6.3122467	8	3D	  2968	1.2	 20	  0	  1
2015-07-16	16:00:00	44	44.8627900	 6.3097733	7	3D	  3008	1.3	 24	  0	  0
2015-07-16	12:00:00	104	44.8631933	 6.3096600	4	3D	  3040	1.8	 29	  1	  0
2015-07-16	07:00:00	43	44.8635100	 6.3101067	8	3D	  3090	0.9	 16	  0	  0
2015-07-15	22:00:00	43	44.8611633	 6.3092900	8	3D	  2939	1.2	 18	 17	 19
2015-07-15	16:00:00	43	44.8746933	 6.3011633	8	3D	  3110	1.0	 21	 17	  7
2015-07-15	12:00:00	44	44.8738533	 6.3012267	5	3D	  3190	1.6	 26	  1	  0
2015-07-15	07:00:00	45	44.8733750	 6.2980850	6	3D	  3179	1.6	 17	  0	  0
2015-07-14	22:00:00		GPS Time Out				     0	0.0	 23	  0	  0
2015-07-14	16:00:00	44	44.8696100	 6.3066417	7	3D	  3281	1.5	 23	  2	  0
2015-07-14	12:00:00	43	44.8723900	 6.3045517	6	3D	  3383	1.3	 25	  9	  4
2015-07-14	07:00:00	44	44.8717517	 6.3051633	7	3D	  3380	1.1	 19	  0	  0
2015-07-13	22:00:00	44	44.8722050	 6.3057000	7	3D	  3267	1.6	 15	 10	  3
2015-07-13	16:00:00	44	44.8726267	 6.3040217	7	3D	  3351	1.1	 24	  0	  0
2015-07-13	12:00:00	44	44.8726767	 6.3041350	6	3D	  3377	1.3	 24	  1	  0
2015-07-13	07:00:00	43	44.8677050	 6.3071600	7	3D	  3180	1.3	 13	 15	  8
2015-07-12	22:00:00	43	44.8607217	 6.3089233	7	3D	  2872	1.4	 14	 14	  6
2015-07-12	16:00:00	43	44.8679617	 6.3076950	6	3D	  3234	2.8	 29	  0	  0
2015-07-12	12:00:00	44	44.8685717	 6.3075700	6	3D	  3264	1.3	 30	  2	  1
2015-07-12	07:00:00	43	44.8660950	 6.3087183	4	3D	  3170	3.1	 25	 15	  8
2015-07-11	22:00:00	43	44.8658317	 6.3048100	7	3D	  2920	1.4	 17	 11	  9
2015-07-11	16:00:00	43	44.8728867	 6.3033883	8	3D	  3373	1.1	 29	  4	  5
2015-07-11	12:00:00	44	44.8722433	 6.3045433	6	3D	  3383	1.4	 27	  0	  0
2015-07-11	07:00:00	91	44.8734217	 6.3042933	5	3D	  3425	1.5	 26	  1	  2
2015-07-10	22:00:00	44	44.8712350	 6.3060700	6	3D	  3311	1.8	 13	  4	  6
2015-07-10	16:00:00	46	44.8696050	 6.3043133	4	3D	  3125	4.6	 30	  0	  2
2015-07-10	12:00:00	104	44.8777433	 6.3365317	3	2D		2.8	 26	  9	  1
2015-07-10	07:00:00	44	44.8717083	 6.3007133	4	3D	  3112	3.1	 16	  9	  3
2015-07-09	22:00:00	44	44.8710900	 6.3024333	5	3D	  3142	2.2	 13	 13	  6
2015-07-09	16:00:00	44	44.8691650	 6.3060000	4	3D	  3218	2.6	 26	  2	  0
2015-07-09	12:00:00	44	44.8610317	 6.3156033	7	3D	  3235	1.1	 28	  4	  0
2015-07-09	07:00:00	44	44.8601783	 6.3143967	7	3D	  3101	1.1	 14	  8	 15
2015-07-08	22:00:00	44	44.8564900	 6.3140067	6	3D	  2912	1.6	 16	  0	  0
2015-07-08	16:00:00	44	44.8594133	 6.3141817	4	3D	  2860	22.4	 23	  2	  1
2015-07-08	12:00:00	77	44.8786400	 6.2885317	3	2D		4.1	 22	  1	  0
2015-07-08	07:00:00	44	44.8579650	 6.3132917	5	3D	  2773	1.8	 19	  1	  2
2015-07-07	22:00:00	89	44.8700783	 6.3417033	3	2D		3.1	 23	  2	  0
2015-07-07	16:00:00	44	44.8619100	 6.3085500	7	3D	  2894	1.2	 17	 15	  9
2015-07-07	12:00:00	44	44.8676867	 6.3065283	6	3D	  3136	1.4	 19	 10	  5
2015-07-07	07:00:00	44	44.8658717	 6.3078167	7	3D	  3107	1.7	 18	 20	 10
2015-07-06	22:00:00	45	44.8579067	 6.3113883	5	3D	  2797	2.2	 23	  0	  3
2015-07-06	16:00:00	44	44.8674733	 6.3058017	7	3D	  3052	1.3	 20	 14	 14
2015-07-06	12:00:00	77	44.8666917	 6.3067133	6	3D	  3106	1.4	 31	  6	  9
2015-07-06	07:00:00	44	44.8664117	 6.3072983	7	3D	  3100	1.4	 18	  2	  2
2015-07-05	22:00:00	87	44.8757800	 6.3433150	3	2D		4.7	 22	 15	 13
2015-07-05	16:00:00	43	44.8712900	 6.3057150	6	3D	  3343	1.7	 27	  3	  1
2015-07-05	12:00:00	44	44.8713100	 6.3056733	9	3D	  3348	0.8	 29	  2	  0
2015-07-05	07:00:00	45	44.8692850	 6.3047367	7	3D	  3059	1.4	 17	 12	  6
2015-07-04	22:00:00	44	44.8694667	 6.3052783	6	3D	  3153	1.6	 19	  0	  0
2015-07-04	16:00:00	43	44.8736767	 6.3060767	6	3D	  3220	1.5	 22	  0	  0
2015-07-04	12:00:00	44	44.8688650	 6.3079100	6	3D	  3281	1.5	 22	  6	  5
2015-07-04	07:00:00	44	44.8652133	 6.3084350	8	3D	  3082	1.0	 16	 18	 11
2015-07-03	22:00:00	66	44.8566617	 6.3131700	4	3D	  2825	1.7	 23	  6	  6
2015-07-03	16:00:00	44	44.8632200	 6.3059100	6	3D	  2814	1.5	 23	 10	  4
2015-07-03	12:00:00	44	44.8696600	 6.3062333	4	3D	  3286	2.0	 25	  2	  2
2015-07-03	07:00:00	44	44.8692917	 6.3051533	7	3D	  3133	1.4	 16	 21	 12
2015-07-02	22:00:00	43	44.8648717	 6.3063183	5	3D	  2950	2.8	 21	  1	  2
2015-07-02	16:00:00	43	44.8698300	 6.3056167	7	3D	  3182	1.2	 20	 14	  8
2015-07-02	12:00:00	44	44.8698050	 6.3063250	4	3D	  3258	8.4	 23	  1	  1
2015-07-02	07:00:00	45	44.8682233	 6.3066717	7	3D	  3174	1.4	 17	  8	  7
2015-07-01	22:00:00	107	44.8593467	 6.3118233	4	3D	  2838	2.0	 22	  2	  5
2015-07-01	16:00:00	43	44.8672550	 6.3067000	7	3D	  3081	1.2	 30	  2	  3
2015-07-01	12:00:00	44	44.8669967	 6.3068267	5	3D	  3111	1.5	 21	 15	  2
2015-07-01	07:00:00	45	44.8641267	 6.3105333	9	3D	  3157	0.8	 19	  0	  0
2015-06-30	22:00:00	45	44.8603533	 6.3110350	8	3D	  2908	1.1	 16	  8	  5
2015-06-30	16:00:00	45	44.8686817	 6.3077167	6	3D	  3256	2.0	 28	  1	  0
2015-06-30	12:00:00		GPS Time Out				     0	0.0	 24	  3	  5
2015-06-30	07:00:00	45	44.8675550	 6.3082067	6	3D	  3291	1.4	 24	  5	  3
2015-06-29	22:00:00	45	44.8701367	 6.3063967	7	3D	  3292	1.5	 17	 10	  6
2015-06-29	16:00:00	44	44.8740633	 6.3055017	5	3D	  3340	1.8	 20	  0	  0
2015-06-29	12:00:00		GPS Time Out				     0	0.0	 22	 14	 10
2015-06-29	07:00:00	45	44.8655633	 6.3087933	4	3D	  3114	1.9	 15	 24	 18
2015-06-28	22:00:00	45	44.8589350	 6.3126000	7	3D	  2899	1.6	 15	 13	  9
2015-06-28	16:00:00	45	44.8615850	 6.3139250	8	3D	  3185	1.2	 31	  0	  0
2015-06-28	12:00:00	45	44.8615517	 6.3138467	6	3D	  3195	1.2	 26	  0	  0
2015-06-28	07:00:00	46	44.8604417	 6.3147183	6	3D	  3110	1.6	 14	 17	  9
2015-06-27	22:00:00	45	44.8543350	 6.3131267	8	3D	  2743	1.2	 13	  0	  0
2015-06-27	16:00:00	45	44.8589033	 6.3169167	7	3D	  3118	1.3	 27	  0	  0
2015-06-27	12:00:00	44	44.8589317	 6.3168833	6	3D	  3116	1.2	 27	  4	  4
2015-06-27	07:00:00	45	44.8590467	 6.3164283	6	3D	  3107	1.5	 12	 19	 15
2015-06-26	22:00:00	45	44.8604033	 6.3114733	7	3D	  2933	2.8	 13	 20	 13
2015-06-26	16:00:00	45	44.8685467	 6.3077067	6	3D	  3263	2.1	 31	  2	  0
2015-06-26	12:00:00	45	44.8683550	 6.3078800	4	3D	  3224	2.3	 29	  8	  5
2015-06-26	07:00:00	44	44.8668783	 6.3090417	4	3D	  3213	2.5	 22	  4	  4
2015-06-25	22:00:00	44	44.8719967	 6.2965550	6	3D	  3081	1.7	 15	  0	  0
2015-06-25	16:00:00	44	44.8731700	 6.2976633	6	3D	  3144	1.4	 12	  9	  6
2015-06-25	12:00:00	44	44.8724400	 6.3011317	6	3D	  3147	1.2	 23	  0	  0
2015-06-25	07:00:00	44	44.8751467	 6.2967583	6	3D	  3100	1.6	 19	 13	  3
2015-06-24	22:00:00	44	44.8833933	 6.2807617	8	3D	  2824	1.3	 17	  1	  0
2015-06-24	16:00:00	44	44.8819767	 6.2794983	8	3D	  2749	1.0	 15	 13	 11
2015-06-24	12:00:00	44	44.8905167	 6.2782350	5	3D	  3208	4.7	 26	  1	  0
2015-06-24	07:00:00	45	44.8885417	 6.2785500	6	3D	  3089	1.7	 23	 22	 17
2015-06-23	22:00:00	105	44.8824133	 6.2759100	3	2D		5.3	 10	  0	  0
2015-06-23	16:00:00	45	44.8735883	 6.2921483	6	3D	  3188	1.4	 11	  1	  0
2015-06-23	12:00:00	45	44.8579000	 6.3130367	5	3D	  2840	1.4	 18	  0	  0
2015-06-23	07:00:00		GPS Time Out				     0	0.0	 11	  6	  5
2015-06-22	22:00:00	45	44.8580817	 6.3113783	6	3D	  2794	1.6	 14	  5	  9
2015-06-22	16:00:00	45	44.8609717	 6.3110767	5	3D	  2955	1.5	 13	  5	  3
2015-06-22	12:00:00	45	44.8674133	 6.3048650	5	3D	  3029	1.7	 20	  1	  0
2015-06-22	07:00:00	45	44.8675767	 6.3052800	6	3D	  3080	1.2	  9	  7	  4
2015-06-21	22:00:00	46	44.8670450	 6.3043400	9	3D	  2966	1.2	  9	 19	 10
2015-06-21	16:00:00	45	44.8586117	 6.3150367	5	3D	  3004	1.5	 20	  7	  9
2015-06-21	12:00:00	44	44.8656933	 6.3084717	6	3D	  3127	1.3	 12	 10	  7
2015-06-21	07:00:00	44	44.8659117	 6.3086900	6	3D	  3163	1.4	 16	  1	  2
2015-06-20	22:00:00	45	44.8596900	 6.3124050	8	3D	  2940	1.5	 13	  2	  0
2015-06-20	16:00:00	44	44.8600750	 6.3076517	5	3D	  2708	1.6	 16	  7	  7
2015-06-20	12:00:00	44	44.8632733	 6.3088100	5	3D	  2994	1.4	 13	 23	 14
2015-06-20	07:00:00	45	44.8650783	 6.3089483	5	3D	  3091	1.5	  5	  2	  3
2015-06-19	22:00:00	45	44.8555400	 6.3127367	9	3D	  2718	1.4	 15	 15	 11
2015-06-19	16:00:00	44	44.8580000	 6.3142733	4	3D	  2896	2.0	 14	  8	  4
2015-06-19	12:00:00	45	44.8578883	 6.3119033	6	3D	  2808	1.3	 16	  0	  0
2015-06-19	07:00:00	62	44.8809250	 6.2955633	6	3D	  2612	2.8	 13	 25	 21
2015-06-18	22:00:00	44	44.8832200	 6.2838217	7	3D	  2623	1.5	 18	  4	  3
2015-06-18	16:00:00	44	44.8856867	 6.2799050	9	3D	  2992	0.9	 13	 14	 11
2015-06-18	12:00:00	44	44.8906050	 6.2804317	7	3D	  3224	1.2	 23	  0	  0
2015-06-18	07:00:00	77	44.8841083	 6.2811083	4	3D	  2843	2.0	 17	 32	 29
2015-06-17	22:00:00	45	44.8836233	 6.2834933	7	3D	  2674	1.7	 18	  0	  0
2015-06-17	16:00:00	45	44.8832533	 6.2837100	5	3D	  2622	2.1	 11	 18	 11
2015-06-17	12:00:00	45	44.8827883	 6.2817533	6	3D	  2684	1.3	 23	  0	  0
2015-06-17	07:00:00	64	44.8826333	 6.2895783	5	3D	  2387	1.5	 11	 20	 16
2015-06-16	22:00:00		GPS Time Out				     0	0.0	 17	 20	  8
2015-06-16	16:00:00		GPS Time Out				     0	0.0	  8	 76	 58
2015-06-16	12:00:00		GPS Time Out				     0	0.0	 15	 40	 21
2015-06-16	07:00:00	83	44.8826600	 6.2819583	5	3D	  2685	1.8	 19	 15	  4
2015-06-15	22:00:00		GPS Time Out				     0	0.0	 18	  0	  1
2015-06-15	16:00:00		GPS Time Out				     0	0.0	 18	  0	  2
2015-06-15	12:00:00		GPS Time Out				     0	0.0	 13	 19	 10
2015-06-17	07:00:00	64	44.8826333	 6.2895783	5	3D	  2387	1.5	 11	 20	 16
2015-06-16	22:00:00		GPS Time Out				     0	0.0	 17	 20	  8
2015-06-16	16:00:00		GPS Time Out				     0	0.0	  8	 76	 58
2015-06-16	12:00:00		GPS Time Out				     0	0.0	 15	 40	 21
2015-06-16	07:00:00	83	44.8826600	 6.2819583	5	3D	  2685	1.8	 19	 15	  4
2015-06-15	22:00:00		GPS Time Out				     0	0.0	 18	  0	  1
2015-06-15	16:00:00		GPS Time Out				     0	0.0	 18	  0	  2
2015-06-15	12:00:00		GPS Time Out				     0	0.0	 13	 19	 10
2015-06-15	07:00:00	45	44.8834933	 6.2849400	5	3D	  2589	1.8	 22	  1	  0
2015-06-14	22:00:00		GPS Time Out				     0	0.0	 16	  2	  3
2015-06-14	16:00:00	44	44.8868200	 6.2890600	5	3D	  2499	1.9	 12	  6	  3
2015-06-14	12:00:00	45	44.8865800	 6.2874817	6	3D	  2585	1.4	 12	  5	  5
2015-06-14	07:00:00	93	44.8929233	 6.2968617	3	2D		3.1	 15	  2	  0
2015-06-13	22:00:00		GPS Time Out				     0	0.0	 15	 24	 13
2015-06-13	16:00:00		GPS Time Out				     0	0.0	 21	  2	  2
2015-06-13	12:00:00	44	44.8833883	 6.2844300	6	3D	  2598	1.2	 24	  7	  3
2015-06-13	07:00:00	44	44.8841233	 6.2861667	5	3D	  2528	1.7	 29	  6	  3
2015-06-12	22:00:00		GPS Time Out				     0	0.0	 11	  3	  7
2015-06-12	16:00:00		GPS Time Out				     0	0.0	 15	 17	 10
2015-06-12	12:00:00	45	44.8842717	 6.2864150	6	3D	  2509	1.2	 12	 14	  7
2015-06-12	07:00:00		GPS Time Out				     0	0.0	 18	  8	  2
2015-06-11	22:00:00	74	44.8886400	 6.2919800	8	3D	  2410	1.4	 19	  3	  2
2015-06-11	16:00:00	64	44.8862933	 6.2880033	4	3D	  2521	4.5	 18	  0	  0
2015-06-11	12:00:00	45	44.8829667	 6.2810950	6	3D	  2721	1.3	 22	  2	  1
2015-06-11	07:00:00	45	44.8859183	 6.2881217	6	3D	  2480	1.6	 25	  2	  1
2015-06-10	22:00:00	110	44.8929633	 6.2705400	3	2D		3.0	 22	  0	  1
2015-06-10	16:00:00		GPS Time Out				     0	0.0	 16	 61	 39
2015-06-10	12:00:00	78	44.9392150	 6.2542733	3	2D		8.2	 14	  1	  0
2015-06-10	07:00:00	45	44.8855017	 6.2894383	6	3D	  2416	1.6	 19	  9	  8
2015-06-09	22:00:00	45	44.8891417	 6.2921267	7	3D	  2444	1.5	 17	  1	  0
2015-06-09	16:00:00	77	44.8864067	 6.2879400	4	3D	  2532	2.6	 18	 14	 13
2015-06-09	12:00:00	77	44.8743450	 6.2514367	3	2D		5.9	 17	 19	 14
2015-06-09	07:00:00	44	44.8912183	 6.2911200	5	3D	  2564	2.0	 19	 15	 11
2015-06-08	22:00:00	78	44.8755650	 6.2822983	3	2D		7.2	 16	  0	  0
2015-06-08	16:00:00		GPS Time Out				     0	0.0	 17	 22	 13
2015-06-08	12:00:00	106	44.8720217	 6.2496950	3	2D		6.9	 28	  1	  4
2015-06-08	07:00:00	44	44.8902150	 6.2920900	5	3D	  2374	1.7	 18	  0	  0
2015-06-07	22:00:00	45	44.8930617	 6.2921017	7	3D	  2483	1.4	 20	  1	  0
2015-06-07	16:00:00	44	44.8923800	 6.2908783	6	3D	  2561	1.5	 17	  6	  4
2015-06-07	12:00:00	77	44.8929567	 6.2895333	4	3D	  2675	2.3	 29	 31	 19
2015-06-07	07:00:00	45	44.8938033	 6.2886000	7	3D	  2872	1.1	 18	 16	  4
2015-06-06	22:00:00	45	44.8929567	 6.2918033	7	3D	  2527	1.4	 19	  3	  6
2015-06-07	22:00:00	45	44.8930617	 6.2921017	7	3D	  2483	1.4	 20	  1	  0
2015-06-07	16:00:00	44	44.8923800	 6.2908783	6	3D	  2561	1.5	 17	  6	  4
2015-06-07	12:00:00	77	44.8929567	 6.2895333	4	3D	  2675	2.3	 29	 31	 19
2015-06-07	07:00:00	45	44.8938033	 6.2886000	7	3D	  2872	1.1	 18	 16	  4
2015-06-06	22:00:00	45	44.8929567	 6.2918033	7	3D	  2527	1.4	 19	  3	  6
2015-06-06	16:00:00	45	44.8932150	 6.2921250	5	3D	  2450	1.8	 18	 12	  9
2015-06-06	12:00:00	78	44.8840300	 6.2726350	3	2D		17.6	 23	 13	  6
2015-06-06	07:00:00	45	44.8936683	 6.2919900	4	3D	  2473	2.6	 22	  7	  4
2015-06-05	22:00:00	45	44.8947433	 6.2939483	5	3D	  2411	1.8	 21	  0	  0
2015-06-05	16:00:00	43	44.8957900	 6.2942200	4	3D	  2369	2.5	 15	  7	  4
2015-06-05	12:00:00	78	44.8844933	 6.2758133	3	2D		20.6	 24	 30	 24
2015-06-05	07:00:00	45	44.8960217	 6.2943033	4	3D	  2374	2.4	 28	  0	  0
2015-06-04	22:00:00	45	44.8988617	 6.2963817	8	3D	  2510	1.1	 20	  0	  0
2015-06-04	16:00:00	77	44.8986417	 6.2945333	4	3D	  2572	1.9	 19	 26	 14
2015-06-04	12:00:00	45	44.9031333	 6.2943300	7	3D	  2868	1.2	 27	  1	  0
2015-06-04	07:00:00	78	44.9184717	 6.2919567	3	2D		3.0	 18	 27	 15
2015-06-03	22:00:00		GPS Time Out				     0	0.0	 22	  2	  0
2015-06-03	16:00:00	45	44.8946650	 6.2932367	5	3D	  2389	1.8	 18	 16	 18
2015-06-03	12:00:00	72	44.8958733	 6.2939867	4	3D	  2364	14.9	 22	 11	  7
2015-06-03	07:00:00	77	44.8954383	 6.2558167	3	2D		5.3	 24	 19	 21
2015-06-02	22:00:00	45	44.8947250	 6.2939883	6	3D	  2415	1.5	 21	  2	  2
2015-06-02	16:00:00	44	44.8978450	 6.2968150	5	3D	  2326	1.8	 17	  8	  4
2015-06-02	12:00:00	77	44.8955633	 6.2942417	4	3D	  2357	2.2	 24	  0	  0
2015-06-02	07:00:00	45	44.8986150	 6.2968850	5	3D	  2431	1.5	 14	 25	 11
2015-06-01	22:00:00	78	44.8957767	 6.2898083	3	2D		4.2	 17	 24	 20
2015-06-01	16:00:00	45	44.9000467	 6.2978800	5	3D	  2420	1.8	 15	 14	  9
2015-06-01	12:00:00	45	44.8995983	 6.2971600	5	3D	  2462	1.6	 19	  0	  1
2015-06-01	07:00:00	45	44.9016067	 6.2975417	6	3D	  2547	1.2	 23	  2	  3
2015-05-31	22:00:00	45	44.8988833	 6.2977117	7	3D	  2394	1.8	 14	 19	 13
2015-05-31	16:00:00	105	44.8954400	 6.2935417	6	3D	  2469	1.6	 14	 76	 70
2015-05-31	12:00:00	45	44.8955833	 6.2934917	4	3D	  2474	2.2	 23	  1	  0
2015-05-31	07:00:00	45	44.8960817	 6.2938667	5	3D	  2492	1.6	 21	 15	  5
2015-05-30	22:00:00	45	44.8950683	 6.2946117	6	3D	  2377	1.5	 20	  1	  0
2015-05-30	16:00:00	67	44.8949300	 6.2940017	5	3D	  2378	2.3	 19	  4	  1
2015-05-30	12:00:00	77	44.8793967	 6.2898150	3	2D		3.5	 22	  5	  5
2015-05-30	07:00:00	44	44.8943167	 6.2940433	5	3D	  2366	1.6	 22	 14	  7
2015-05-29	22:00:00	44	44.8929250	 6.2935500	7	3D	  2379	1.3	 19	  0	  0
2015-05-29	16:00:00	44	44.8919050	 6.2922117	5	3D	  2466	1.5	 12	 18	 12
2015-05-29	12:00:00	77	44.8680183	 6.2874667	3	2D		3.8	 10	 27	 14
2015-05-29	07:00:00	44	44.8715950	 6.3051517	9	3D	  3370	0.9	 15	 14	  6
2015-05-28	22:00:00	44	44.8524633	 6.3126117	7	3D	  2568	1.8	 17	  1	  1
2015-05-28	16:00:00	45	44.8592817	 6.2947950	4	3D	  2331	5.2	 15	 18	 13
2015-05-28	12:00:00	44	44.8590600	 6.2998917	5	3D	  2407	1.6	 22	  0	  0
2015-05-28	07:00:00	45	44.8582567	 6.2922733	6	3D	  2310	1.6	 18	  0	  0
2015-05-27	22:00:00	45	44.8567067	 6.2925000	7	3D	  2197	1.3	 16	  1	  0
2015-05-27	16:00:00	45	44.8598333	 6.2942617	4	3D	  2363	1.8	 12	 11	  6
2015-05-27	12:00:00	102	44.8516467	 6.3081983	4	3D	  2154	9.4	 23	  1	  2
2015-05-27	07:00:00	45	44.8349617	 6.2890533	7	3D	  1800	1.3	 10	 19	 10
2015-05-26	22:00:00	45	44.8143733	 6.2909967	6	3D	  2015	1.4	 15	  4	  1
2015-05-26	16:00:00	45	44.8016783	 6.2846633	5	3D	  2428	1.6	 17	  0	  0
2015-05-26	12:00:00	45	44.7973167	 6.2682733	4	3D	  2653	14.4	 14	 19	 12
2015-05-26	07:00:00	93	44.7389817	 6.2783533	4	2D		3.7	 14	 36	 28
2015-05-25	22:00:00	45	44.7571050	 6.2437817	7	3D	  2043	1.3	 17	 15	 18
2015-05-25	16:00:00	44	44.7576650	 6.2423850	5	3D	  2148	1.6	 12	 13	  8
2015-05-25	12:00:00	45	44.7584817	 6.2418483	5	3D	  2187	1.5	 17	  7	  4
2015-05-25	07:00:00	45	44.7581800	 6.2433583	7	3D	  2113	1.4	 27	  0	  0
2015-05-24	22:00:00	77	44.7571250	 6.2437833	5	3D	  2042	2.0	 19	  3	  0
2015-05-24	16:00:00	43	44.7551333	 6.2431667	4	3D	  1996	2.1	 17	  8	  3
2015-05-24	12:00:00	45	44.7606900	 6.2442317	5	3D	  2213	1.5	 10	 26	 19
2015-05-24	07:00:00	44	44.7583083	 6.2432233	5	3D	  2112	1.5	 25	  2	  1
2015-05-23	22:00:00	61	44.7571883	 6.2437233	4	3D	  2034	2.7	 17	  3	  3
2015-05-23	16:00:00	44	44.7510250	 6.2463933	6	3D	  1812	1.3	 13	 13	  3
2015-05-23	12:00:00	46	44.7589483	 6.2424217	6	3D	  2142	1.4	 18	  7	  0
2015-05-23	07:00:00	45	44.7586267	 6.2432950	7	3D	  2136	1.2	 26	 11	  4
2015-05-22	22:00:00	71	44.7571683	 6.2437417	5	3D	  2038	2.0	 15	  0	  0
2015-05-22	16:00:00	45	44.7572967	 6.2434883	7	3D	  2056	1.4	 12	  8	  1
2015-05-22	12:00:00	45	44.7589467	 6.2427083	6	3D	  2149	1.3	 18	  0	  0
2015-05-22	07:00:00	45	44.7580033	 6.2433750	5	3D	  2098	1.6	 23	  0	  1
2015-05-21	22:00:00	45	44.7534067	 6.2446650	5	3D	  1971	2.0	 13	  0	  0
2015-05-21	16:00:00	45	44.7570517	 6.2444667	5	3D	  1966	1.5	  8	  9	  4
2015-05-21	12:00:00	45	44.7579600	 6.2426400	5	3D	  2118	1.5	 25	  0	  2
2015-05-21	07:00:00	45	44.7570717	 6.2435417	5	3D	  2031	2.0	 13	  7	  3
2015-05-20	22:00:00	45	44.7533867	 6.2446750	5	3D	  1965	2.0	  8	  0	  0
2015-05-20	16:00:00	45	44.7586983	 6.2438617	7	3D	  2126	1.2	  8	 20	 18
2015-05-20	12:00:00	75	44.7595100	 6.2413617	4	3D	  2254	2.4	 13	  5	  5
2015-05-20	07:00:00	44	44.7554650	 6.2436883	5	3D	  1978	1.6	 14	 16	  6
2015-05-19	22:00:00		GPS Time Out				     0	0.0	 19	  0	  0
2015-05-19	16:00:00	44	44.7544750	 6.2484700	5	3D	  1712	1.9	 13	 16	 18
2015-05-19	12:00:00		GPS Time Out				     0	0.0	 18	 11	  9
2015-05-19	07:00:00	45	44.7580650	 6.2430650	4	3D	  2107	3.2	 17	  1	  0
2015-05-18	22:00:00	45	44.7571450	 6.2437517	6	3D	  2037	1.4	 21	  0	  0
2015-05-18	16:00:00	44	44.7543933	 6.2440717	4	3D	  1908	2.5	 17	 11	 13
2015-05-18	12:00:00	44	44.7580567	 6.2430100	5	3D	  2104	3.0	 19	 10	  0
